# Amplitude1 Amplitude2 Frequency logL logPrior
8.902362610419533695e+00 1.321400861639806479e+01 7.301318533729148186e+00 6.944951311683638487e+05 0.000000000000000000e+00
6.772325326461605677e+00 1.413171323219452447e+01 7.295325559126194293e+00 6.944951419795148540e+05 0.000000000000000000e+00
6.532952897139388426e+00 1.481978000482850533e+01 7.296190665083041260e+00 6.944951632586426567e+05 0.000000000000000000e+00
9.289264003772185418e+00 1.292238339115317025e+01 7.304393559546486614e+00 6.944952485751278000e+05 0.000000000000000000e+00
8.574456902382593171e+00 1.374501921174804053e+01 7.299141939654918865e+00 6.944952702694259351e+05 0.000000000000000000e+00
8.945920970012224416e+00 1.336699508105100165e+01 7.301032230660352340e+00 6.944953051759558730e+05 0.000000000000000000e+00
8.461076572162930631e+00 1.330046807607988946e+01 7.299888474266214011e+00 6.944953865246071946e+05 0.000000000000000000e+00
8.315269870957083143e+00 1.351474441002762994e+01 7.298924665312434001e+00 6.944954440502629150e+05 0.000000000000000000e+00
9.002879744285483099e+00 1.331184345039268813e+01 7.305225072797458807e+00 6.944954489420786267e+05 0.000000000000000000e+00
7.563731015997247731e+00 1.509235533145652930e+01 7.297767356867959521e+00 6.944954511130044702e+05 0.000000000000000000e+00
6.865936247643342760e+00 1.414618079177625098e+01 7.295271884237835458e+00 6.944954610045668669e+05 0.000000000000000000e+00
7.166512927976419256e+00 1.363868535748448529e+01 7.299636268533210348e+00 6.944954687107286882e+05 0.000000000000000000e+00
7.472608772798945864e+00 1.481529249389671499e+01 7.295807578157098128e+00 6.944954853731261101e+05 0.000000000000000000e+00
9.044138390033316099e+00 1.379812769108974280e+01 7.304562277717066898e+00 6.944955011675416026e+05 0.000000000000000000e+00
8.372982916501335637e+00 1.480043141198051693e+01 7.299790752226883228e+00 6.944955128978815628e+05 0.000000000000000000e+00
8.344957945476661365e+00 1.465730424207537652e+01 7.301366344581735390e+00 6.944955292307728669e+05 0.000000000000000000e+00
7.164069731709795441e+00 1.406321260710605969e+01 7.300086142936392797e+00 6.944955329279333819e+05 0.000000000000000000e+00
9.182151200465666463e+00 1.359662816456631163e+01 7.304993164038054765e+00 6.944955970226274803e+05 0.000000000000000000e+00
9.153728963342150138e+00 1.409962655803764520e+01 7.303335700242371331e+00 6.944956549838258652e+05 0.000000000000000000e+00
8.425953435708459338e+00 1.297581366778683787e+01 7.301463148040988393e+00 6.944957117124076467e+05 0.000000000000000000e+00
7.239433068536308191e+00 1.508529196437275566e+01 7.296083900941014555e+00 6.944957901404668810e+05 0.000000000000000000e+00
7.412784133217902749e+00 1.391221518173729699e+01 7.296302645053399871e+00 6.944958135111612501e+05 0.000000000000000000e+00
9.525074690238366060e+00 1.326413107629396393e+01 7.304421159087375770e+00 6.944958286454442423e+05 0.000000000000000000e+00
7.427497657051077340e+00 1.491879378162952996e+01 7.299044567749094270e+00 6.944959434210890904e+05 0.000000000000000000e+00
8.594260415494668237e+00 1.464048165571730920e+01 7.299925717479256448e+00 6.944959918006308144e+05 0.000000000000000000e+00
6.998293249439143437e+00 1.371237660701706851e+01 7.297112653008886340e+00 6.944960047145476565e+05 0.000000000000000000e+00
7.384525287084002798e+00 1.338153317265480347e+01 7.299162063226935615e+00 6.944960420258097583e+05 0.000000000000000000e+00
8.807802936569448349e+00 1.288179584908257880e+01 7.302817785438176834e+00 6.944960669451613212e+05 0.000000000000000000e+00
8.962250571685640210e+00 1.369731528197402071e+01 7.304728520749562470e+00 6.944960847432237351e+05 0.000000000000000000e+00
7.111155193045973100e+00 1.441264064414083990e+01 7.299565848138473534e+00 6.944961119839905296e+05 0.000000000000000000e+00
9.439972997438243141e+00 1.369542949444394608e+01 7.303249205469955818e+00 6.944962104028635658e+05 0.000000000000000000e+00
8.210964162416122036e+00 1.422577881917565001e+01 7.297631092672883568e+00 6.944962558514077682e+05 0.000000000000000000e+00
8.955078090376076716e+00 1.295515587697785875e+01 7.304851612595532728e+00 6.944962972970581613e+05 0.000000000000000000e+00
7.804527322666831246e+00 1.503008808246134187e+01 7.298043314022282679e+00 6.944963481761113508e+05 0.000000000000000000e+00
7.148647299192514737e+00 1.412384291204612907e+01 7.299987470058023398e+00 6.944963666322052013e+05 0.000000000000000000e+00
8.547593040883317173e+00 1.408886676727460419e+01 7.303507081337403228e+00 6.944965547043298138e+05 0.000000000000000000e+00
7.366738072806154669e+00 1.433059453349424928e+01 7.295551620047522334e+00 6.944966273891878081e+05 0.000000000000000000e+00
6.789793291079095461e+00 1.471148229941915275e+01 7.294571233879820760e+00 6.944966329986483324e+05 0.000000000000000000e+00
8.894696124767566658e+00 1.309111176182590341e+01 7.304994996708638055e+00 6.944966676289404277e+05 0.000000000000000000e+00
8.910843353312579040e+00 1.403145693856896514e+01 7.303894884504772200e+00 6.944966895947867306e+05 0.000000000000000000e+00
7.670900541910950388e+00 1.411844826203958370e+01 7.301696332889942909e+00 6.944968372903754935e+05 0.000000000000000000e+00
7.835574644962294499e+00 1.451463363058028122e+01 7.301292604291224286e+00 6.944968441613648320e+05 0.000000000000000000e+00
8.728449903167312840e+00 1.372058476941388960e+01 7.299685038163986839e+00 6.944968845417946577e+05 0.000000000000000000e+00
8.755650453946975276e+00 1.451552149664071933e+01 7.300417419170513789e+00 6.944969268201962113e+05 0.000000000000000000e+00
8.531125442461389596e+00 1.460012353435776511e+01 7.301552113685091605e+00 6.944969518374266336e+05 0.000000000000000000e+00
8.296218016521951455e+00 1.482730044572378070e+01 7.299882201565266904e+00 6.944969570116074756e+05 0.000000000000000000e+00
8.853747411463862349e+00 1.438354487543589499e+01 7.300443150442536222e+00 6.944969611557703465e+05 0.000000000000000000e+00
7.151381810557644769e+00 1.354744978224873364e+01 7.298415853120604702e+00 6.944969928224976175e+05 0.000000000000000000e+00
8.738459166815200518e+00 1.355274589557857823e+01 7.299996868240100412e+00 6.944970564326372696e+05 0.000000000000000000e+00
9.354201378763157493e+00 1.388579152773376002e+01 7.303063314167748565e+00 6.944972607744459528e+05 0.000000000000000000e+00
9.473481369096449001e+00 1.313601825984457250e+01 7.304696157718172600e+00 6.944973033005355392e+05 0.000000000000000000e+00
9.139474558644076652e+00 1.375863893875410504e+01 7.304607877646881242e+00 6.944973496415257687e+05 0.000000000000000000e+00
7.914512382150950209e+00 1.401965536285002578e+01 7.297048804415864787e+00 6.944973970605662325e+05 0.000000000000000000e+00
9.423106595068814428e+00 1.308618302480285323e+01 7.304200753789436895e+00 6.944974827030242886e+05 0.000000000000000000e+00
8.136549204959953485e+00 1.425262127455935968e+01 7.302505440444255314e+00 6.944974885306360666e+05 0.000000000000000000e+00
9.399234204752980659e+00 1.354393826571107873e+01 7.304821139295551546e+00 6.944975132181439549e+05 0.000000000000000000e+00
6.780648935204059313e+00 1.388521796206615377e+01 7.297428742691935533e+00 6.944975578988157213e+05 0.000000000000000000e+00
7.828184635370792677e+00 1.497572446332218199e+01 7.297552250946521823e+00 6.944976637161379913e+05 0.000000000000000000e+00
8.409787857521857646e+00 1.293049258317746109e+01 7.302138134593556096e+00 6.944976951522339368e+05 0.000000000000000000e+00
6.963120300513773842e+00 1.509566472222346789e+01 7.296341363161710447e+00 6.944976981947547756e+05 0.000000000000000000e+00
7.433996033384656421e+00 1.369540995563978036e+01 7.296999334435480655e+00 6.944976994218711043e+05 0.000000000000000000e+00
8.586765202587478996e+00 1.422869335479278341e+01 7.298917128715739722e+00 6.944977738442952977e+05 0.000000000000000000e+00
7.146520293866281293e+00 1.415875844742241618e+01 7.295482708213046230e+00 6.944978498901142739e+05 0.000000000000000000e+00
9.000765848001829994e+00 1.405115679056997635e+01 7.303775455786968074e+00 6.944978861582742538e+05 0.000000000000000000e+00
7.252855446909138415e+00 1.351025771947300846e+01 7.299482708833627598e+00 6.944978887750881258e+05 0.000000000000000000e+00
8.596837762136212646e+00 1.432038804272490751e+01 7.299017450448113564e+00 6.944979971505957656e+05 0.000000000000000000e+00
8.560943465178308287e+00 1.311620617627207253e+01 7.304262897658707843e+00 6.944980439522054512e+05 0.000000000000000000e+00
7.247379231577545156e+00 1.377124514376343178e+01 7.296622000092425786e+00 6.944980457568377024e+05 0.000000000000000000e+00
9.420911046453360527e+00 1.309158316060848115e+01 7.304196908277812206e+00 6.944980894762896933e+05 0.000000000000000000e+00
8.043656823375560094e+00 1.330856168502596049e+01 7.299171226322635597e+00 6.944981048411810771e+05 0.000000000000000000e+00
9.456286668814101404e+00 1.312600440409550551e+01 7.304437448240840070e+00 6.944982227557733422e+05 0.000000000000000000e+00
7.593017154681864334e+00 1.507373739297716497e+01 7.297579186110228378e+00 6.944982283884659410e+05 0.000000000000000000e+00
7.060170115171078287e+00 1.503916190633670880e+01 7.295562986073434786e+00 6.944982396241050446e+05 0.000000000000000000e+00
7.248587799979056889e+00 1.439776003777690505e+01 7.300011579927090821e+00 6.944983286972576752e+05 0.000000000000000000e+00
7.121031717637975156e+00 1.467222137404696092e+01 7.299034267114480556e+00 6.944983963657029672e+05 0.000000000000000000e+00
8.689266080292549432e+00 1.304475496684504066e+01 7.304446929452807602e+00 6.944985531852003187e+05 0.000000000000000000e+00
7.274833250625686532e+00 1.462773737771490268e+01 7.299611389346118528e+00 6.944985902614210499e+05 0.000000000000000000e+00
8.112749296420526335e+00 1.418221127213490007e+01 7.302595152547811885e+00 6.944987633103944827e+05 0.000000000000000000e+00
8.539612579683362625e+00 1.361379382227143431e+01 7.299322553337938224e+00 6.944987998221225571e+05 0.000000000000000000e+00
7.491868037720560203e+00 1.458082079964865940e+01 7.300312927470348434e+00 6.944988799732964253e+05 0.000000000000000000e+00
6.670588186850829437e+00 1.469638445912839586e+01 7.297207981426623746e+00 6.944989062708585989e+05 0.000000000000000000e+00
6.865572884746693916e+00 1.389797974149551330e+01 7.296331055912193442e+00 6.944989878748151241e+05 0.000000000000000000e+00
7.259865178485065407e+00 1.507823868034841475e+01 7.297522348293220773e+00 6.944990822779288283e+05 0.000000000000000000e+00
9.354552524387523604e+00 1.305024365680500864e+01 7.305001072560195929e+00 6.944992992762558861e+05 0.000000000000000000e+00
7.849070121699190494e+00 1.486718555888201720e+01 7.299883132717732259e+00 6.944993301161770942e+05 0.000000000000000000e+00
8.807565361122048131e+00 1.387627426523245155e+01 7.304198811827969706e+00 6.944993994908357272e+05 0.000000000000000000e+00
6.905876964225681647e+00 1.507321764307824630e+01 7.295961917342792979e+00 6.944995849956042366e+05 0.000000000000000000e+00
9.320068122617557904e+00 1.376811021953073499e+01 7.304253694623944249e+00 6.944996343009034172e+05 0.000000000000000000e+00
6.820793350513384645e+00 1.492934242595292460e+01 7.294955331609050297e+00 6.944996349848372629e+05 0.000000000000000000e+00
8.483611986672372041e+00 1.462547596579268827e+01 7.299192142051618148e+00 6.944997091501859250e+05 0.000000000000000000e+00
8.707167259934374570e+00 1.294999718545430945e+01 7.304154222611744629e+00 6.944997308691305807e+05 0.000000000000000000e+00
6.488843151096985729e+00 1.432557369656114687e+01 7.295994451098330558e+00 6.944997629306007875e+05 0.000000000000000000e+00
7.872809035310912584e+00 1.357767020998997864e+01 7.302551349398702207e+00 6.944998122676928760e+05 0.000000000000000000e+00
8.239288092005827124e+00 1.367579305378917631e+01 7.298438959412258065e+00 6.944998806021875935e+05 0.000000000000000000e+00
7.130921263107807384e+00 1.504630419863266155e+01 7.295796194485046016e+00 6.944999259024759522e+05 0.000000000000000000e+00
8.122755526929134717e+00 1.313179723315446346e+01 7.300265963215791132e+00 6.945001097456770949e+05 0.000000000000000000e+00
8.232652894020031198e+00 1.395104078011686788e+01 7.297974184739338455e+00 6.945005162864684826e+05 0.000000000000000000e+00
8.473846094949774255e+00 1.301029212438178639e+01 7.303636004835697193e+00 6.945006451697101584e+05 0.000000000000000000e+00
8.761734509968945872e+00 1.443122894980406379e+01 7.300144988260556467e+00 6.945007061375931371e+05 0.000000000000000000e+00
8.990045716077981197e+00 1.328847571176525655e+01 7.301498319704384343e+00 6.945007328742366517e+05 0.000000000000000000e+00
8.586617460438374039e+00 1.347274865930286403e+01 7.299795491268983305e+00 6.945007587759236339e+05 0.000000000000000000e+00
7.088746873376808644e+00 1.467076218324264936e+01 7.298886131727122972e+00 6.945007765435151523e+05 0.000000000000000000e+00
7.160677032148214494e+00 1.359908154224734034e+01 7.299150829894274217e+00 6.945008179116219981e+05 0.000000000000000000e+00
7.891550848565358045e+00 1.350293982878102561e+01 7.298253701409191940e+00 6.945008570767086931e+05 0.000000000000000000e+00
6.642186002870347217e+00 1.407315142341170144e+01 7.296589483758326722e+00 6.945010761410666164e+05 0.000000000000000000e+00
9.318779866080262764e+00 1.389113423399642500e+01 7.302842528156134883e+00 6.945011745912688784e+05 0.000000000000000000e+00
8.267906141924322938e+00 1.475889072704382521e+01 7.300565304355198570e+00 6.945011770736426115e+05 0.000000000000000000e+00
9.323181870365056412e+00 1.318177490533707363e+01 7.303244268513259918e+00 6.945012889492528047e+05 0.000000000000000000e+00
7.674764716523804431e+00 1.464667740575789345e+01 7.300498739116440206e+00 6.945013087032896001e+05 0.000000000000000000e+00
6.736427503278560991e+00 1.398935141834691009e+01 7.297425350287657153e+00 6.945013731624222128e+05 0.000000000000000000e+00
8.779277579975317991e+00 1.341386524835502136e+01 7.304758306470559681e+00 6.945014667429304682e+05 0.000000000000000000e+00
8.367716602435724127e+00 1.303206272527785892e+01 7.301190444382255507e+00 6.945014712549425894e+05 0.000000000000000000e+00
8.327429750903295513e+00 1.350920530737832337e+01 7.303812405420615939e+00 6.945014725285070017e+05 0.000000000000000000e+00
9.232658481148572349e+00 1.392858698190431532e+01 7.303751327306461150e+00 6.945015543325057952e+05 0.000000000000000000e+00
9.368118922075797883e+00 1.332622264052838545e+01 7.305085728606978357e+00 6.945016089872758603e+05 0.000000000000000000e+00
7.395601448043744419e+00 1.504878763779141160e+01 7.297943903745713001e+00 6.945016523051920813e+05 0.000000000000000000e+00
8.316235230203741224e+00 1.475100323566262261e+01 7.300532507890132194e+00 6.945016853730119765e+05 0.000000000000000000e+00
6.930386257457452182e+00 1.401577950686457186e+01 7.298877148441649254e+00 6.945017444559128489e+05 0.000000000000000000e+00
9.019155160650027980e+00 1.417819870839714014e+01 7.303061229964677992e+00 6.945017774924917612e+05 0.000000000000000000e+00
8.690846660400884716e+00 1.456352704186284797e+01 7.300876732512608491e+00 6.945018871734308777e+05 0.000000000000000000e+00
9.278277203623934710e+00 1.306483853219385693e+01 7.305050055454562319e+00 6.945020057180399308e+05 0.000000000000000000e+00
8.130519868455660770e+00 1.479999068436790743e+01 7.300323696548943531e+00 6.945021096906141611e+05 0.000000000000000000e+00
6.856562742265619015e+00 1.438937249882234326e+01 7.294939571692255598e+00 6.945022130475993035e+05 0.000000000000000000e+00
9.218747849162001629e+00 1.340272791338867897e+01 7.302167249280552497e+00 6.945022794866040349e+05 0.000000000000000000e+00
8.213288738146637513e+00 1.315445299296552584e+01 7.300253272966559237e+00 6.945023061085870722e+05 0.000000000000000000e+00
8.919024032122040424e+00 1.379604028315012165e+01 7.300383769104439757e+00 6.945023067927719094e+05 0.000000000000000000e+00
7.531611629318723189e+00 1.503614764780991209e+01 7.296967320324406536e+00 6.945023931686853757e+05 0.000000000000000000e+00
9.015610749705912141e+00 1.383049631824828829e+01 7.300772950323243471e+00 6.945024823997372296e+05 0.000000000000000000e+00
